week,sku,channel,units,revenue,discount_pct
2026-W21,SOL-AV-GLD,ecom,28,4914.0,0.1
2026-W22,SOL-AV-GLD,store,32,5616.0,0.1
2026-W22,SOL-AV-GLD,ecom,23,4036.5,0.1
2026-W23,SOL-AV-GLD,store,31,5440.5,0.1
2026-W23,SOL-AV-GLD,ecom,24,4212.0,0.1
2026-W24,SOL-AV-GLD,store,31,5440.5,0.1
2026-W24,SOL-AV-GLD,ecom,24,4212.0,0.1
2026-W25,SOL-AV-GLD,store,30,5265.0,0.1
2026-W25,SOL-AV-GLD,ecom,22,3861.0,0.1
2026-W26,SOL-AV-GLD,store,28,4914.0,0.1
2026-W26,SOL-AV-GLD,ecom,20,3510.0,0.1
2026-W27,SOL-AV-GLD,store,22,4290.0,0.0
2026-W27,SOL-AV-GLD,ecom,16,3120.0,0.0
2026-W28,SOL-AV-GLD,store,21,4095.0,0.0
2026-W28,SOL-AV-GLD,ecom,14,2730.0,0.0
2026-W29,SOL-AV-GLD,store,21,4095.0,0.0
2026-W29,SOL-AV-GLD,ecom,13,2535.0,0.0
2026-W30,SOL-AV-GLD,store,22,4290.0,0.0
2026-W30,SOL-AV-GLD,ecom,14,2730.0,0.0
2026-W31,SOL-AV-GLD,store,21,4095.0,0.0
2026-W31,SOL-AV-GLD,ecom,15,2925.0,0.0
2026-W06,SOL-AV-BLK,store,26,5070.0,0.0
2026-W06,SOL-AV-BLK,ecom,18,3510.0,0.0
2026-W07,SOL-AV-BLK,store,24,4680.0,0.0
2026-W07,SOL-AV-BLK,ecom,17,3315.0,0.0
2026-W08,SOL-AV-BLK,store,27,5265.0,0.0
2026-W08,SOL-AV-BLK,ecom,20,3900.0,0.0
2026-W09,SOL-AV-BLK,store,27,5265.0,0.0
2026-W09,SOL-AV-BLK,ecom,20,3900.0,0.0
2026-W10,SOL-AV-BLK,store,29,5655.0,0.0
2026-W10,SOL-AV-BLK,ecom,22,4290.0,0.0
2026-W11,SOL-AV-BLK,store,24,4680.0,0.0
2026-W11,SOL-AV-BLK,ecom,20,3900.0,0.0
2026-W12,SOL-AV-BLK,store,27,5265.0,0.0
2026-W12,SOL-AV-BLK,ecom,17,3315.0,0.0
2026-W13,SOL-AV-BLK,store,26,5070.0,0.0
2026-W13,SOL-AV-BLK,ecom,20,3900.0,0.0
2026-W14,SOL-AV-BLK,store,25,4875.0,0.0
2026-W14,SOL-AV-BLK,ecom,19,3705.0,0.0
2026-W15,SOL-AV-BLK,store,25,4875.0,0.0
2026-W15,SOL-AV-BLK,ecom,16,3120.0,0.0
2026-W16,SOL-AV-BLK,store,26,5070.0,0.0
2026-W16,SOL-AV-BLK,ecom,18,3510.0,0.0
2026-W17,SOL-AV-BLK,store,27,5265.0,0.0
2026-W17,SOL-AV-BLK,ecom,18,3510.0,0.0
2026-W18,SOL-AV-BLK,store,24,4680.0,0.0
2026-W18,SOL-AV-BLK,ecom,16,3120.0,0.0
2026-W19,SOL-AV-BLK,store,25,4875.0,0.0
2026-W19,SOL-AV-BLK,ecom,18,3510.0,0.0
2026-W20,SOL-AV-BLK,store,25,4875.0,0.0
2026-W20,SOL-AV-BLK,ecom,20,3900.0,0.0
2026-W21,SOL-AV-BLK,store,26,4563.0,0.1
2026-W21,SOL-AV-BLK,ecom,20,3510.0,0.1
2026-W22,SOL-AV-BLK,store,24,4212.0,0.1
2026-W22,SOL-AV-BLK,ecom,20,3510.0,0.1
2026-W23,SOL-AV-BLK,store,26,4563.0,0.1
2026-W23,SOL-AV-BLK,ecom,19,3334.5,0.1
2026-W24,SOL-AV-BLK,store,24,4212.0,0.1
2026-W24,SOL-AV-BLK,ecom,19,3334.5,0.1
2026-W25,SOL-AV-BLK,store,22,3861.0,0.1
2026-W25,SOL-AV-BLK,ecom,18,3159.0,0.1
2026-W26,SOL-AV-BLK,store,21,3685.5,0.1
2026-W26,SOL-AV-BLK,ecom,15,2632.5,0.1
2026-W27,SOL-AV-BLK,store,17,3315.0,0.0
2026-W27,SOL-AV-BLK,ecom,12,2340.0,0.0
2026-W28,SOL-AV-BLK,store,20,3900.0,0.0
2026-W28,SOL-AV-BLK,ecom,14,2730.0,0.0
2026-W29,SOL-AV-BLK,store,18,3510.0,0.0
2026-W29,SOL-AV-BLK,ecom,14,2730.0,0.0
2026-W30,SOL-AV-BLK,store,14,2730.0,0.0
2026-W30,SOL-AV-BLK,ecom,11,2145.0,0.0
2026-W31,SOL-AV-BLK,store,15,2925.0,0.0
2026-W31,SOL-AV-BLK,ecom,11,2145.0,0.0
2026-W06,MIR-CE-BLK,store,29,6090.0,0.0
2026-W06,MIR-CE-BLK,ecom,23,4830.0,0.0
2026-W07,MIR-CE-BLK,store,33,6930.0,0.0
2026-W07,MIR-CE-BLK,ecom,22,4620.0,0.0
2026-W08,MIR-CE-BLK,store,30,6300.0,0.0
2026-W08,MIR-CE-BLK,ecom,20,4200.0,0.0
2026-W09,MIR-CE-BLK,store,35,7350.0,0.0
2026-W09,MIR-CE-BLK,ecom,23,4830.0,0.0
2026-W10,MIR-CE-BLK,store,30,6300.0,0.0
2026-W10,MIR-CE-BLK,ecom,19,3990.0,0.0
2026-W11,MIR-CE-BLK,store,30,6300.0,0.0
2026-W11,MIR-CE-BLK,ecom,19,3990.0,0.0
2026-W12,MIR-CE-BLK,store,32,6720.0,0.0
2026-W12,MIR-CE-BLK,ecom,24,5040.0,0.0
2026-W13,MIR-CE-BLK,store,27,5670.0,0.0
2026-W13,MIR-CE-BLK,ecom,21,4410.0,0.0
2026-W14,MIR-CE-BLK,store,27,5670.0,0.0
2026-W14,MIR-CE-BLK,ecom,19,3990.0,0.0
2026-W15,MIR-CE-BLK,store,28,5880.0,0.0
2026-W15,MIR-CE-BLK,ecom,20,4200.0,0.0
2026-W16,MIR-CE-BLK,store,30,6300.0,0.0
2026-W16,MIR-CE-BLK,ecom,20,4200.0,0.0
2026-W17,MIR-CE-BLK,store,28,5880.0,0.0
2026-W17,MIR-CE-BLK,ecom,20,4200.0,0.0
2026-W18,MIR-CE-BLK,store,28,5880.0,0.0
2026-W18,MIR-CE-BLK,ecom,21,4410.0,0.0
2026-W19,MIR-CE-BLK,store,26,5460.0,0.0
2026-W19,MIR-CE-BLK,ecom,19,3990.0,0.0
2026-W20,MIR-CE-BLK,store,26,5460.0,0.0
2026-W20,MIR-CE-BLK,ecom,18,3780.0,0.0
2026-W21,MIR-CE-BLK,store,33,6237.0,0.1
2026-W21,MIR-CE-BLK,ecom,25,4725.0,0.1
2026-W22,MIR-CE-BLK,store,31,5859.0,0.1
2026-W22,MIR-CE-BLK,ecom,21,3969.0,0.1
2026-W23,MIR-CE-BLK,store,30,5670.0,0.1
2026-W23,MIR-CE-BLK,ecom,22,4158.0,0.1
2026-W24,MIR-CE-BLK,store,29,5481.0,0.1
2026-W24,MIR-CE-BLK,ecom,19,3591.0,0.1
2026-W25,MIR-CE-BLK,store,27,5103.0,0.1
2026-W25,MIR-CE-BLK,ecom,18,3402.0,0.1
2026-W26,MIR-CE-BLK,store,24,4536.0,0.1
2026-W26,MIR-CE-BLK,ecom,20,3780.0,0.1
2026-W27,MIR-CE-BLK,store,20,4200.0,0.0
2026-W27,MIR-CE-BLK,ecom,15,3150.0,0.0
2026-W28,MIR-CE-BLK,store,19,3990.0,0.0
2026-W28,MIR-CE-BLK,ecom,13,2730.0,0.0
2026-W29,MIR-CE-BLK,store,19,3990.0,0.0
2026-W29,MIR-CE-BLK,ecom,14,2940.0,0.0
2026-W30,MIR-CE-BLK,store,17,3570.0,0.0
2026-W30,MIR-CE-BLK,ecom,14,2940.0,0.0
2026-W31,MIR-CE-BLK,store,17,3570.0,0.0
2026-W31,MIR-CE-BLK,ecom,12,2520.0,0.0
2026-W06,MIR-CE-TOR,store,18,3780.0,0.0
2026-W06,MIR-CE-TOR,ecom,14,2940.0,0.0
2026-W07,MIR-CE-TOR,store,18,3780.0,0.0
2026-W07,MIR-CE-TOR,ecom,14,2940.0,0.0
2026-W08,MIR-CE-TOR,store,22,4620.0,0.0
2026-W08,MIR-CE-TOR,ecom,14,2940.0,0.0
2026-W09,MIR-CE-TOR,store,23,4830.0,0.0
2026-W09,MIR-CE-TOR,ecom,17,3570.0,0.0
2026-W10,MIR-CE-TOR,store,20,4200.0,0.0
2026-W10,MIR-CE-TOR,ecom,14,2940.0,0.0
2026-W11,MIR-CE-TOR,store,18,3780.0,0.0
2026-W11,MIR-CE-TOR,ecom,13,2730.0,0.0
2026-W12,MIR-CE-TOR,store,19,3990.0,0.0
2026-W12,MIR-CE-TOR,ecom,14,2940.0,0.0
2026-W13,MIR-CE-TOR,store,22,4620.0,0.0
2026-W13,MIR-CE-TOR,ecom,15,3150.0,0.0
2026-W14,MIR-CE-TOR,store,18,3780.0,0.0
2026-W14,MIR-CE-TOR,ecom,12,2520.0,0.0
2026-W15,MIR-CE-TOR,store,18,3780.0,0.0
2026-W15,MIR-CE-TOR,ecom,15,3150.0,0.0
2026-W16,MIR-CE-TOR,store,20,4200.0,0.0
2026-W16,MIR-CE-TOR,ecom,14,2940.0,0.0
2026-W17,MIR-CE-TOR,store,22,4620.0,0.0
2026-W17,MIR-CE-TOR,ecom,15,3150.0,0.0
2026-W18,MIR-CE-TOR,store,20,4200.0,0.0
2026-W18,MIR-CE-TOR,ecom,14,2940.0,0.0
2026-W19,MIR-CE-TOR,store,18,3780.0,0.0
2026-W19,MIR-CE-TOR,ecom,12,2520.0,0.0
2026-W20,MIR-CE-TOR,store,19,3990.0,0.0
2026-W20,MIR-CE-TOR,ecom,13,2730.0,0.0
2026-W21,MIR-CE-TOR,store,20,3780.0,0.1
2026-W21,MIR-CE-TOR,ecom,16,3024.0,0.1
2026-W22,MIR-CE-TOR,store,21,3969.0,0.1
2026-W22,MIR-CE-TOR,ecom,14,2646.0,0.1
2026-W23,MIR-CE-TOR,store,17,3213.0,0.1
2026-W23,MIR-CE-TOR,ecom,13,2457.0,0.1
2026-W24,MIR-CE-TOR,store,20,3780.0,0.1
2026-W24,MIR-CE-TOR,ecom,13,2457.0,0.1
2026-W25,MIR-CE-TOR,store,16,3024.0,0.1
2026-W25,MIR-CE-TOR,ecom,13,2457.0,0.1
2026-W26,MIR-CE-TOR,store,15,2835.0,0.1
2026-W26,MIR-CE-TOR,ecom,11,2079.0,0.1
2026-W27,MIR-CE-TOR,store,14,2940.0,0.0
2026-W27,MIR-CE-TOR,ecom,11,2310.0,0.0
2026-W28,MIR-CE-TOR,store,15,3150.0,0.0
2026-W28,MIR-CE-TOR,ecom,10,2100.0,0.0
2026-W29,MIR-CE-TOR,store,13,2730.0,0.0
2026-W29,MIR-CE-TOR,ecom,10,2100.0,0.0
2026-W30,MIR-CE-TOR,store,11,2310.0,0.0
2026-W30,MIR-CE-TOR,ecom,8,1680.0,0.0
2026-W31,MIR-CE-TOR,store,11,2310.0,0.0
2026-W31,MIR-CE-TOR,ecom,9,1890.0,0.0
2026-W06,KAI-RD-GLD,store,21,3885.0,0.0
2026-W06,KAI-RD-GLD,ecom,15,2775.0,0.0
2026-W07,KAI-RD-GLD,store,22,4070.0,0.0
2026-W07,KAI-RD-GLD,ecom,17,3145.0,0.0
2026-W08,KAI-RD-GLD,store,22,4070.0,0.0
2026-W08,KAI-RD-GLD,ecom,16,2960.0,0.0
2026-W09,KAI-RD-GLD,store,25,4625.0,0.0
2026-W09,KAI-RD-GLD,ecom,17,3145.0,0.0
2026-W10,KAI-RD-GLD,store,21,3885.0,0.0
2026-W10,KAI-RD-GLD,ecom,15,2775.0,0.0
2026-W11,KAI-RD-GLD,store,20,3700.0,0.0
2026-W11,KAI-RD-GLD,ecom,16,2960.0,0.0
2026-W12,KAI-RD-GLD,store,23,4255.0,0.0
2026-W12,KAI-RD-GLD,ecom,16,2960.0,0.0
2026-W13,KAI-RD-GLD,store,22,4070.0,0.0
2026-W13,KAI-RD-GLD,ecom,17,3145.0,0.0
2026-W14,KAI-RD-GLD,store,20,3700.0,0.0
2026-W14,KAI-RD-GLD,ecom,15,2775.0,0.0
2026-W15,KAI-RD-GLD,store,23,4255.0,0.0
2026-W15,KAI-RD-GLD,ecom,15,2775.0,0.0
2026-W16,KAI-RD-GLD,store,22,4070.0,0.0
2026-W16,KAI-RD-GLD,ecom,17,3145.0,0.0
2026-W17,KAI-RD-GLD,store,22,4070.0,0.0
2026-W17,KAI-RD-GLD,ecom,17,3145.0,0.0
2026-W18,KAI-RD-GLD,store,20,3700.0,0.0
2026-W18,KAI-RD-GLD,ecom,15,2775.0,0.0
2026-W19,KAI-RD-GLD,store,22,4070.0,0.0
2026-W19,KAI-RD-GLD,ecom,15,2775.0,0.0
2026-W20,KAI-RD-GLD,store,21,3885.0,0.0
2026-W20,KAI-RD-GLD,ecom,14,2590.0,0.0
2026-W21,KAI-RD-GLD,store,20,3330.0,0.1
2026-W21,KAI-RD-GLD,ecom,15,2497.5,0.1
2026-W22,KAI-RD-GLD,store,21,3496.5,0.1
2026-W22,KAI-RD-GLD,ecom,15,2497.5,0.1
2026-W23,KAI-RD-GLD,store,17,2830.5,0.1
2026-W23,KAI-RD-GLD,ecom,14,2331.0,0.1
2026-W24,KAI-RD-GLD,store,18,2997.0,0.1
2026-W24,KAI-RD-GLD,ecom,14,2331.0,0.1
2026-W25,KAI-RD-GLD,store,18,2997.0,0.1
2026-W25,KAI-RD-GLD,ecom,12,1998.0,0.1
2026-W26,KAI-RD-GLD,store,17,2830.5,0.1
2026-W26,KAI-RD-GLD,ecom,11,1831.5,0.1
2026-W27,KAI-RD-GLD,store,16,2960.0,0.0
2026-W27,KAI-RD-GLD,ecom,11,2035.0,0.0
2026-W28,KAI-RD-GLD,store,15,2775.0,0.0
2026-W28,KAI-RD-GLD,ecom,11,2035.0,0.0
2026-W29,KAI-RD-GLD,store,16,2960.0,0.0
2026-W29,KAI-RD-GLD,ecom,10,1850.0,0.0
2026-W30,KAI-RD-GLD,store,13,2405.0,0.0
2026-W30,KAI-RD-GLD,ecom,9,1665.0,0.0
2026-W31,KAI-RD-GLD,store,12,2220.0,0.0
2026-W31,KAI-RD-GLD,ecom,10,1850.0,0.0
2026-W06,KAI-RD-BLK,store,19,3515.0,0.0
2026-W06,KAI-RD-BLK,ecom,12,2220.0,0.0
2026-W07,KAI-RD-BLK,store,19,3515.0,0.0
2026-W07,KAI-RD-BLK,ecom,13,2405.0,0.0
2026-W08,KAI-RD-BLK,store,18,3330.0,0.0
2026-W08,KAI-RD-BLK,ecom,14,2590.0,0.0
2026-W09,KAI-RD-BLK,store,18,3330.0,0.0
2026-W09,KAI-RD-BLK,ecom,15,2775.0,0.0
2026-W10,KAI-RD-BLK,store,18,3330.0,0.0
2026-W10,KAI-RD-BLK,ecom,11,2035.0,0.0
2026-W11,KAI-RD-BLK,store,16,2960.0,0.0
2026-W11,KAI-RD-BLK,ecom,11,2035.0,0.0
2026-W12,KAI-RD-BLK,store,18,3330.0,0.0
2026-W12,KAI-RD-BLK,ecom,12,2220.0,0.0
2026-W13,KAI-RD-BLK,store,16,2960.0,0.0
2026-W13,KAI-RD-BLK,ecom,13,2405.0,0.0
2026-W14,KAI-RD-BLK,store,18,3330.0,0.0
2026-W14,KAI-RD-BLK,ecom,12,2220.0,0.0
2026-W15,KAI-RD-BLK,store,17,3145.0,0.0
2026-W15,KAI-RD-BLK,ecom,11,2035.0,0.0
2026-W16,KAI-RD-BLK,store,16,2960.0,0.0
2026-W16,KAI-RD-BLK,ecom,13,2405.0,0.0
2026-W17,KAI-RD-BLK,store,18,3330.0,0.0
2026-W17,KAI-RD-BLK,ecom,12,2220.0,0.0
2026-W18,KAI-RD-BLK,store,16,2960.0,0.0
2026-W18,KAI-RD-BLK,ecom,10,1850.0,0.0
2026-W19,KAI-RD-BLK,store,16,2960.0,0.0
2026-W19,KAI-RD-BLK,ecom,13,2405.0,0.0
2026-W20,KAI-RD-BLK,store,16,2960.0,0.0
2026-W20,KAI-RD-BLK,ecom,10,1850.0,0.0
2026-W21,KAI-RD-BLK,store,18,2997.0,0.1
2026-W21,KAI-RD-BLK,ecom,13,2164.5,0.1
2026-W22,KAI-RD-BLK,store,15,2497.5,0.1
2026-W22,KAI-RD-BLK,ecom,11,1831.5,0.1
2026-W23,KAI-RD-BLK,store,17,2830.5,0.1
2026-W23,KAI-RD-BLK,ecom,11,1831.5,0.1
2026-W24,KAI-RD-BLK,store,16,2664.0,0.1
2026-W24,KAI-RD-BLK,ecom,12,1998.0,0.1
2026-W25,KAI-RD-BLK,store,15,2497.5,0.1
2026-W25,KAI-RD-BLK,ecom,12,1998.0,0.1
2026-W26,KAI-RD-BLK,store,15,2497.5,0.1
2026-W26,KAI-RD-BLK,ecom,11,1831.5,0.1
2026-W27,KAI-RD-BLK,store,12,2220.0,0.0
2026-W27,KAI-RD-BLK,ecom,9,1665.0,0.0
2026-W28,KAI-RD-BLK,store,13,2405.0,0.0
2026-W28,KAI-RD-BLK,ecom,9,1665.0,0.0
2026-W29,KAI-RD-BLK,store,11,2035.0,0.0
2026-W29,KAI-RD-BLK,ecom,7,1295.0,0.0
2026-W30,KAI-RD-BLK,store,11,2035.0,0.0
2026-W30,KAI-RD-BLK,ecom,9,1665.0,0.0
2026-W31,KAI-RD-BLK,store,11,2035.0,0.0
2026-W31,KAI-RD-BLK,ecom,9,1665.0,0.0
2026-W06,ROW-BT-BLK,store,36,5400.0,0.0
2026-W06,ROW-BT-BLK,ecom,28,4200.0,0.0
2026-W07,ROW-BT-BLK,store,38,5700.0,0.0
2026-W07,ROW-BT-BLK,ecom,30,4500.0,0.0
2026-W08,ROW-BT-BLK,store,34,5100.0,0.0
2026-W08,ROW-BT-BLK,ecom,28,4200.0,0.0
2026-W09,ROW-BT-BLK,store,43,6450.0,0.0
2026-W09,ROW-BT-BLK,ecom,33,4950.0,0.0
2026-W10,ROW-BT-BLK,store,35,5250.0,0.0
2026-W10,ROW-BT-BLK,ecom,27,4050.0,0.0
2026-W11,ROW-BT-BLK,store,40,6000.0,0.0
2026-W11,ROW-BT-BLK,ecom,26,3900.0,0.0
2026-W12,ROW-BT-BLK,store,34,5100.0,0.0
2026-W12,ROW-BT-BLK,ecom,27,4050.0,0.0
2026-W13,ROW-BT-BLK,store,41,6150.0,0.0
2026-W13,ROW-BT-BLK,ecom,31,4650.0,0.0
2026-W14,ROW-BT-BLK,store,37,5550.0,0.0
2026-W14,ROW-BT-BLK,ecom,25,3750.0,0.0
2026-W15,ROW-BT-BLK,store,36,5400.0,0.0
2026-W15,ROW-BT-BLK,ecom,27,4050.0,0.0
2026-W16,ROW-BT-BLK,store,35,5250.0,0.0
2026-W16,ROW-BT-BLK,ecom,26,3900.0,0.0
2026-W17,ROW-BT-BLK,store,40,6000.0,0.0
2026-W17,ROW-BT-BLK,ecom,27,4050.0,0.0
2026-W18,ROW-BT-BLK,store,37,5550.0,0.0
2026-W18,ROW-BT-BLK,ecom,27,4050.0,0.0
2026-W19,ROW-BT-BLK,store,34,5100.0,0.0
2026-W19,ROW-BT-BLK,ecom,26,3900.0,0.0
2026-W20,ROW-BT-BLK,store,44,6600.0,0.0
2026-W20,ROW-BT-BLK,ecom,28,4200.0,0.0
2026-W21,ROW-BT-BLK,store,42,5670.0,0.1
2026-W21,ROW-BT-BLK,ecom,32,4320.0,0.1
2026-W22,ROW-BT-BLK,store,39,5265.0,0.1
2026-W22,ROW-BT-BLK,ecom,29,3915.0,0.1
2026-W23,ROW-BT-BLK,store,47,6345.0,0.1
2026-W23,ROW-BT-BLK,ecom,33,4455.0,0.1
2026-W24,ROW-BT-BLK,store,43,5805.0,0.1
2026-W24,ROW-BT-BLK,ecom,29,3915.0,0.1
2026-W25,ROW-BT-BLK,store,44,5940.0,0.1
2026-W25,ROW-BT-BLK,ecom,28,3780.0,0.1
2026-W26,ROW-BT-BLK,store,46,6210.0,0.1
2026-W26,ROW-BT-BLK,ecom,30,4050.0,0.1
2026-W27,ROW-BT-BLK,store,37,5550.0,0.0
2026-W27,ROW-BT-BLK,ecom,26,3900.0,0.0
2026-W28,ROW-BT-BLK,store,35,5250.0,0.0
2026-W28,ROW-BT-BLK,ecom,27,4050.0,0.0
2026-W29,ROW-BT-BLK,store,39,5850.0,0.0
2026-W29,ROW-BT-BLK,ecom,29,4350.0,0.0
2026-W30,ROW-BT-BLK,store,37,5550.0,0.0
2026-W30,ROW-BT-BLK,ecom,27,4050.0,0.0
2026-W31,ROW-BT-BLK,store,32,4800.0,0.0
2026-W31,ROW-BT-BLK,ecom,26,3900.0,0.0
2026-W06,ROW-BT-TAN,store,31,4650.0,0.0
2026-W06,ROW-BT-TAN,ecom,21,3150.0,0.0
2026-W07,ROW-BT-TAN,store,28,4200.0,0.0
2026-W07,ROW-BT-TAN,ecom,21,3150.0,0.0
2026-W08,ROW-BT-TAN,store,34,5100.0,0.0
2026-W08,ROW-BT-TAN,ecom,23,3450.0,0.0
2026-W09,ROW-BT-TAN,store,36,5400.0,0.0
2026-W09,ROW-BT-TAN,ecom,24,3600.0,0.0
2026-W10,ROW-BT-TAN,store,32,4800.0,0.0
2026-W10,ROW-BT-TAN,ecom,24,3600.0,0.0
2026-W11,ROW-BT-TAN,store,30,4500.0,0.0
2026-W11,ROW-BT-TAN,ecom,20,3000.0,0.0
2026-W12,ROW-BT-TAN,store,31,4650.0,0.0
2026-W12,ROW-BT-TAN,ecom,23,3450.0,0.0
2026-W13,ROW-BT-TAN,store,31,4650.0,0.0
2026-W13,ROW-BT-TAN,ecom,23,3450.0,0.0
2026-W14,ROW-BT-TAN,store,29,4350.0,0.0
2026-W14,ROW-BT-TAN,ecom,21,3150.0,0.0
2026-W15,ROW-BT-TAN,store,28,4200.0,0.0
2026-W15,ROW-BT-TAN,ecom,20,3000.0,0.0
2026-W16,ROW-BT-TAN,store,30,4500.0,0.0
2026-W16,ROW-BT-TAN,ecom,20,3000.0,0.0
2026-W17,ROW-BT-TAN,store,34,5100.0,0.0
2026-W17,ROW-BT-TAN,ecom,24,3600.0,0.0
2026-W18,ROW-BT-TAN,store,27,4050.0,0.0
2026-W18,ROW-BT-TAN,ecom,19,2850.0,0.0
2026-W19,ROW-BT-TAN,store,29,4350.0,0.0
2026-W19,ROW-BT-TAN,ecom,22,3300.0,0.0
2026-W20,ROW-BT-TAN,store,29,4350.0,0.0
2026-W20,ROW-BT-TAN,ecom,21,3150.0,0.0
2026-W21,ROW-BT-TAN,store,34,4590.0,0.1
2026-W21,ROW-BT-TAN,ecom,26,3510.0,0.1
2026-W22,ROW-BT-TAN,store,30,4050.0,0.1
2026-W22,ROW-BT-TAN,ecom,24,3240.0,0.1
2026-W23,ROW-BT-TAN,store,36,4860.0,0.1
2026-W23,ROW-BT-TAN,ecom,27,3645.0,0.1
2026-W24,ROW-BT-TAN,store,37,4995.0,0.1
2026-W24,ROW-BT-TAN,ecom,25,3375.0,0.1
2026-W25,ROW-BT-TAN,store,36,4860.0,0.1
2026-W25,ROW-BT-TAN,ecom,26,3510.0,0.1
2026-W26,ROW-BT-TAN,store,36,4860.0,0.1
2026-W26,ROW-BT-TAN,ecom,23,3105.0,0.1
2026-W27,ROW-BT-TAN,store,27,4050.0,0.0
2026-W27,ROW-BT-TAN,ecom,20,3000.0,0.0
2026-W28,ROW-BT-TAN,store,34,5100.0,0.0
2026-W28,ROW-BT-TAN,ecom,22,3300.0,0.0
2026-W29,ROW-BT-TAN,store,31,4650.0,0.0
2026-W29,ROW-BT-TAN,ecom,23,3450.0,0.0
2026-W30,ROW-BT-TAN,store,26,3900.0,0.0
2026-W30,ROW-BT-TAN,ecom,19,2850.0,0.0
2026-W31,ROW-BT-TAN,store,27,4050.0,0.0
2026-W31,ROW-BT-TAN,ecom,18,2700.0,0.0
2026-W06,QUI-CH-BLK,store,57,6270.0,0.0
2026-W06,QUI-CH-BLK,ecom,41,4510.0,0.0
2026-W07,QUI-CH-BLK,store,49,5390.0,0.0
2026-W07,QUI-CH-BLK,ecom,38,4180.0,0.0
2026-W08,QUI-CH-BLK,store,51,5610.0,0.0
2026-W08,QUI-CH-BLK,ecom,38,4180.0,0.0
2026-W09,QUI-CH-BLK,store,63,6930.0,0.0
2026-W09,QUI-CH-BLK,ecom,47,5170.0,0.0
2026-W10,QUI-CH-BLK,store,53,5830.0,0.0
2026-W10,QUI-CH-BLK,ecom,41,4510.0,0.0
2026-W11,QUI-CH-BLK,store,54,5940.0,0.0
2026-W11,QUI-CH-BLK,ecom,41,4510.0,0.0
2026-W12,QUI-CH-BLK,store,58,6380.0,0.0
2026-W12,QUI-CH-BLK,ecom,45,4950.0,0.0
2026-W13,QUI-CH-BLK,store,53,5830.0,0.0
2026-W13,QUI-CH-BLK,ecom,41,4510.0,0.0
2026-W14,QUI-CH-BLK,store,50,5500.0,0.0
2026-W14,QUI-CH-BLK,ecom,33,3630.0,0.0
2026-W15,QUI-CH-BLK,store,49,5390.0,0.0
2026-W15,QUI-CH-BLK,ecom,36,3960.0,0.0
2026-W16,QUI-CH-BLK,store,58,6380.0,0.0
2026-W16,QUI-CH-BLK,ecom,46,5060.0,0.0
2026-W17,QUI-CH-BLK,store,57,6270.0,0.0
2026-W17,QUI-CH-BLK,ecom,42,4620.0,0.0
2026-W18,QUI-CH-BLK,store,53,5830.0,0.0
2026-W18,QUI-CH-BLK,ecom,34,3740.0,0.0
2026-W19,QUI-CH-BLK,store,50,5500.0,0.0
2026-W19,QUI-CH-BLK,ecom,32,3520.0,0.0
2026-W20,QUI-CH-BLK,store,56,6160.0,0.0
2026-W20,QUI-CH-BLK,ecom,42,4620.0,0.0
2026-W21,QUI-CH-BLK,store,72,6336.0,0.2
2026-W21,QUI-CH-BLK,ecom,47,4136.0,0.2
2026-W22,QUI-CH-BLK,store,74,6512.0,0.2
2026-W22,QUI-CH-BLK,ecom,57,5016.0,0.2
2026-W23,QUI-CH-BLK,store,78,6864.0,0.2
2026-W23,QUI-CH-BLK,ecom,58,5104.0,0.2
2026-W24,QUI-CH-BLK,store,80,7040.0,0.2
2026-W24,QUI-CH-BLK,ecom,59,5192.0,0.2
2026-W25,QUI-CH-BLK,store,73,6424.0,0.2
2026-W25,QUI-CH-BLK,ecom,52,4576.0,0.2
2026-W26,QUI-CH-BLK,store,68,5984.0,0.2
2026-W26,QUI-CH-BLK,ecom,52,4576.0,0.2
2026-W27,QUI-CH-BLK,store,42,4620.0,0.0
2026-W27,QUI-CH-BLK,ecom,29,3190.0,0.0
2026-W28,QUI-CH-BLK,store,38,4180.0,0.0
2026-W28,QUI-CH-BLK,ecom,27,2970.0,0.0
2026-W29,QUI-CH-BLK,store,36,3960.0,0.0
2026-W29,QUI-CH-BLK,ecom,28,3080.0,0.0
2026-W30,QUI-CH-BLK,store,38,4180.0,0.0
2026-W30,QUI-CH-BLK,ecom,27,2970.0,0.0
2026-W31,QUI-CH-BLK,store,35,3850.0,0.0
2026-W31,QUI-CH-BLK,ecom,26,2860.0,0.0
2026-W06,QUI-CH-TAN,store,38,4180.0,0.0
2026-W06,QUI-CH-TAN,ecom,26,2860.0,0.0
2026-W07,QUI-CH-TAN,store,31,3410.0,0.0
2026-W07,QUI-CH-TAN,ecom,25,2750.0,0.0
2026-W08,QUI-CH-TAN,store,33,3630.0,0.0
2026-W08,QUI-CH-TAN,ecom,27,2970.0,0.0
2026-W09,QUI-CH-TAN,store,37,4070.0,0.0
2026-W09,QUI-CH-TAN,ecom,25,2750.0,0.0
2026-W10,QUI-CH-TAN,store,41,4510.0,0.0
2026-W10,QUI-CH-TAN,ecom,28,3080.0,0.0
2026-W11,QUI-CH-TAN,store,37,4070.0,0.0
2026-W11,QUI-CH-TAN,ecom,28,3080.0,0.0
2026-W12,QUI-CH-TAN,store,33,3630.0,0.0
